Timestamp,DayOfWeek,Category,Sales(USD),UnitsSold,ActivePromotion,TotalSales(USD),TotalUnitsSold,AverageSellingPrice(ASP)
2025-01-16,Thursday,HomeAppliances,66725.0,121,YearEndClearance,295352.93,543,543.93
2025-01-16,Thursday,IT,42642.72,50,YearEndClearance,295352.93,543,543.93
2025-01-16,Thursday,Mobile,63452.34,98,YearEndClearance,295352.93,543,543.93
2025-01-16,Thursday,TVs,99470.57,133,YearEndClearance,295352.93,543,543.93
2025-01-17,Friday,AirSolutions,9452.54,21,YearEndClearance,304153.35,564,539.28
2025-01-17,Friday,Audio,15612.69,130,YearEndClearance,304153.35,564,539.28
2025-01-17,Friday,HomeAppliances,72458.39,132,YearEndClearance,304153.35,564,539.28
2025-01-17,Friday,IT,49366.71,58,YearEndClearance,304153.35,564,539.28
2025-01-17,Friday,Mobile,65918.35,101,YearEndClearance,304153.35,564,539.28
2025-01-17,Friday,TVs,91344.67,122,YearEndClearance,304153.35,564,539.28
2025-01-18,Saturday,AirSolutions,12639.21,28,YearEndClearance,365079.72000000003,680,536.88
2025-01-18,Saturday,Audio,19558.52,163,YearEndClearance,365079.72000000003,680,536.88
2025-01-18,Saturday,HomeAppliances,79428.54,144,YearEndClearance,365079.72000000003,680,536.88
2025-01-18,Saturday,IT,63338.81,75,YearEndClearance,365079.72000000003,680,536.88
2025-01-18,Saturday,Mobile,84149.41,129,YearEndClearance,365079.72000000003,680,536.88
2025-01-18,Saturday,TVs,105965.23,141,YearEndClearance,365079.72000000003,680,536.88
2025-01-19,Sunday,AirSolutions,9961.76,22,YearEndClearance,310183.93,590,525.74
2025-01-19,Sunday,Audio,17739.79,148,YearEndClearance,310183.93,590,525.74
2025-01-19,Sunday,HomeAppliances,78322.87,142,YearEndClearance,310183.93,590,525.74
2025-01-19,Sunday,IT,46444.99,55,YearEndClearance,310183.93,590,525.74
2025-01-19,Sunday,Mobile,62883.3,97,YearEndClearance,310183.93,590,525.74
2025-01-19,Sunday,TVs,94831.22,126,YearEndClearance,310183.93,590,525.74
2025-01-20,Monday,AirSolutions,7451.61,17,YearEndClearance,267887.94,512,523.22
2025-01-20,Monday,Audio,15485.02,129,YearEndClearance,267887.94,512,523.22
2025-01-20,Monday,HomeAppliances,71667.76,130,YearEndClearance,267887.94,512,523.22
2025-01-20,Monday,IT,37764.06,44,YearEndClearance,267887.94,512,523.22
2025-01-20,Monday,Mobile,55905.31,86,YearEndClearance,267887.94,512,523.22
2025-01-20,Monday,TVs,79614.18,106,YearEndClearance,267887.94,512,523.22
2025-01-21,Tuesday,AirSolutions,13068.2,29,YearEndClearance,384274.69,700,548.96
2025-01-21,Tuesday,Audio,17378.21,145,YearEndClearance,384274.69,700,548.96
2025-01-21,Tuesday,HomeAppliances,98165.9,178,YearEndClearance,384274.69,700,548.96
2025-01-21,Tuesday,IT,61754.69,73,YearEndClearance,384274.69,700,548.96
2025-01-21,Tuesday,Mobile,77109.75,119,YearEndClearance,384274.69,700,548.96
2025-01-21,Tuesday,TVs,116797.94,156,YearEndClearance,384274.69,700,548.96
2025-01-22,Wednesday,AirSolutions,9701.48,22,YearEndClearance,328419.32,604,543.74
2025-01-22,Wednesday,Audio,16550.52,138,YearEndClearance,328419.32,604,543.74
2025-01-22,Wednesday,HomeAppliances,70697.47,129,YearEndClearance,328419.32,604,543.74
2025-01-22,Wednesday,IT,51882.97,61,YearEndClearance,328419.32,604,543.74
2025-01-22,Wednesday,Mobile,70893.57,109,YearEndClearance,328419.32,604,543.74
2025-01-22,Wednesday,TVs,108693.31,145,YearEndClearance,328419.32,604,543.74
2025-01-23,Thursday,AirSolutions,12197.18,27,YearEndClearance,392419.37,731,536.83
2025-01-23,Thursday,Audio,19846.88,165,YearEndClearance,392419.37,731,536.83
2025-01-23,Thursday,HomeAppliances,97961.65,178,YearEndClearance,392419.37,731,536.83
2025-01-23,Thursday,IT,52252.74,61,YearEndClearance,392419.37,731,536.83
2025-01-23,Thursday,Mobile,92012.88,142,YearEndClearance,392419.37,731,536.83
2025-01-23,Thursday,TVs,118148.04,158,YearEndClearance,392419.37,731,536.83
2025-01-24,Friday,AirSolutions,13739.53,31,YearEndClearance,377056.50000000006,721,522.96
2025-01-24,Friday,Audio,21749.69,181,YearEndClearance,377056.50000000006,721,522.96
2025-01-24,Friday,HomeAppliances,92020.67,167,YearEndClearance,377056.50000000006,721,522.96
2025-01-24,Friday,IT,52581.09,62,YearEndClearance,377056.50000000006,721,522.96
2025-01-24,Friday,Mobile,85186.93,131,YearEndClearance,377056.50000000006,721,522.96
2025-01-24,Friday,TVs,111778.59,149,YearEndClearance,377056.50000000006,721,522.96
2025-01-25,Saturday,AirSolutions,13209.54,29,YearEndClearance,401919.62,752,534.47
2025-01-25,Saturday,Audio,22125.86,184,YearEndClearance,401919.62,752,534.47
2025-01-25,Saturday,HomeAppliances,91021.97,165,YearEndClearance,401919.62,752,534.47
2025-01-25,Saturday,IT,59572.51,70,YearEndClearance,401919.62,752,534.47
2025-01-25,Saturday,Mobile,79193.08,122,YearEndClearance,401919.62,752,534.47
2025-01-25,Saturday,TVs,136796.66,182,YearEndClearance,401919.62,752,534.47
2025-01-26,Sunday,AirSolutions,12462.36,28,YearEndClearance,359690.79,691,520.54
2025-01-26,Sunday,Audio,21816.81,182,YearEndClearance,359690.79,691,520.54
2025-01-26,Sunday,HomeAppliances,84280.64,153,YearEndClearance,359690.79,691,520.54
2025-01-26,Sunday,IT,50127.41,59,YearEndClearance,359690.79,691,520.54
2025-01-26,Sunday,Mobile,73765.7,113,YearEndClearance,359690.79,691,520.54
2025-01-26,Sunday,TVs,117237.87,156,YearEndClearance,359690.79,691,520.54
2025-01-27,Monday,AirSolutions,9434.2,21,None,279878.04,527,531.08
2025-01-27,Monday,Audio,15504.2,129,None,279878.04,527,531.08
2025-01-27,Monday,HomeAppliances,65482.55,119,None,279878.04,527,531.08
2025-01-27,Monday,IT,41179.28,48,None,279878.04,527,531.08
2025-01-27,Monday,Mobile,62500.3,96,None,279878.04,527,531.08
2025-01-27,Monday,TVs,85777.51,114,None,279878.04,527,531.08
2025-01-28,Tuesday,AirSolutions,7366.29,16,None,232425.15000000002,434,535.54
2025-01-28,Tuesday,Audio,12185.94,102,None,232425.15000000002,434,535.54
2025-01-28,Tuesday,HomeAppliances,51092.33,93,None,232425.15000000002,434,535.54
2025-01-28,Tuesday,IT,33031.51,39,None,232425.15000000002,434,535.54
2025-01-28,Tuesday,Mobile,59315.23,91,None,232425.15000000002,434,535.54
2025-01-28,Tuesday,TVs,69433.85,93,None,232425.15000000002,434,535.54
2025-01-29,Wednesday,AirSolutions,10530.15,23,None,318160.26000000007,612,519.87
2025-01-29,Wednesday,Audio,19797.49,165,None,318160.26000000007,612,519.87
2025-01-29,Wednesday,HomeAppliances,70484.87,128,None,318160.26000000007,612,519.87
2025-01-29,Wednesday,IT,54514.71,64,None,318160.26000000007,612,519.87
2025-01-29,Wednesday,Mobile,68600.77,106,None,318160.26000000007,612,519.87
2025-01-29,Wednesday,TVs,94232.27,126,None,318160.26000000007,612,519.87
2025-01-30,Thursday,AirSolutions,9801.88,22,None,255391.74999999997,476,536.54
2025-01-30,Thursday,Audio,13176.33,110,None,255391.74999999997,476,536.54
2025-01-30,Thursday,HomeAppliances,60171.19,109,None,255391.74999999997,476,536.54
2025-01-30,Thursday,IT,39937.9,47,None,255391.74999999997,476,536.54
2025-01-30,Thursday,Mobile,57218.15,88,None,255391.74999999997,476,536.54
2025-01-30,Thursday,TVs,75086.3,100,None,255391.74999999997,476,536.54
2025-01-31,Friday,AirSolutions,11165.89,25,None,303564.23000000004,593,511.91
2025-01-31,Friday,Audio,19626.89,164,None,303564.23000000004,593,511.91
2025-01-31,Friday,HomeAppliances,69762.3,127,None,303564.23000000004,593,511.91
2025-01-31,Friday,IT,47023.18,55,None,303564.23000000004,593,511.91
2025-01-31,Friday,Mobile,66332.07,102,None,303564.23000000004,593,511.91
2025-01-31,Friday,TVs,89653.9,120,None,303564.23000000004,593,511.91
2025-02-01,Saturday,AirSolutions,14298.73,32,None,329255.37999999995,610,539.76
2025-02-01,Saturday,Audio,16449.85,137,None,329255.37999999995,610,539.76
2025-02-01,Saturday,HomeAppliances,70269.06,128,None,329255.37999999995,610,539.76
2025-02-01,Saturday,IT,45200.89,53,None,329255.37999999995,610,539.76
2025-02-01,Saturday,Mobile,73830.1,114,None,329255.37999999995,610,539.76
2025-02-01,Saturday,TVs,109206.75,146,None,329255.37999999995,610,539.76
2025-02-02,Sunday,AirSolutions,17074.73,38,None,336616.64,630,534.31
2025-02-02,Sunday,Audio,17513.06,146,None,336616.64,630,534.31
2025-02-02,Sunday,HomeAppliances,75715.76,138,None,336616.64,630,534.31
2025-02-02,Sunday,IT,51361.21,60,None,336616.64,630,534.31
2025-02-02,Sunday,Mobile,69292.17,107,None,336616.64,630,534.31
2025-02-02,Sunday,TVs,105659.71,141,None,336616.64,630,534.31
2025-02-03,Monday,AirSolutions,13677.12,30,None,266322.42,518,514.14
2025-02-03,Monday,Audio,16345.81,136,None,266322.42,518,514.14
2025-02-03,Monday,HomeAppliances,64144.37,117,None,266322.42,518,514.14
2025-02-03,Monday,IT,36052.18,42,None,266322.42,518,514.14
2025-02-03,Monday,Mobile,55904.0,86,None,266322.42,518,514.14
2025-02-03,Monday,TVs,80198.94,107,None,266322.42,518,514.14
2025-02-04,Tuesday,AirSolutions,13232.25,29,None,290938.55,543,535.8
2025-02-04,Tuesday,Audio,15347.0,128,None,290938.55,543,535.8
2025-02-04,Tuesday,HomeAppliances,64376.12,117,None,290938.55,543,535.8
2025-02-04,Tuesday,IT,46902.44,55,None,290938.55,543,535.8
2025-02-04,Tuesday,Mobile,58200.42,90,None,290938.55,543,535.8
2025-02-04,Tuesday,TVs,92880.32,124,None,290938.55,543,535.8
2025-02-05,Wednesday,AirSolutions,12411.15,28,None,283639.31000000006,551,514.77
2025-02-05,Wednesday,Audio,17130.49,143,None,283639.31000000006,551,514.77
2025-02-05,Wednesday,HomeAppliances,68164.63,124,None,283639.31000000006,551,514.77
2025-02-05,Wednesday,IT,36775.82,43,None,283639.31000000006,551,514.77
2025-02-05,Wednesday,Mobile,67589.01,104,None,283639.31000000006,551,514.77
2025-02-05,Wednesday,TVs,81568.21,109,None,283639.31000000006,551,514.77
2025-02-06,Thursday,AirSolutions,13378.42,30,None,248457.11000000002,474,524.17
2025-02-06,Thursday,Audio,13422.67,112,None,248457.11000000002,474,524.17
2025-02-06,Thursday,HomeAppliances,59914.99,109,None,248457.11000000002,474,524.17
2025-02-06,Thursday,IT,32776.87,39,None,248457.11000000002,474,524.17
2025-02-06,Thursday,Mobile,57164.38,88,None,248457.11000000002,474,524.17
2025-02-06,Thursday,TVs,71799.78,96,None,248457.11000000002,474,524.17
2025-02-07,Friday,AirSolutions,19838.15,44,None,352809.22,673,524.23
2025-02-07,Friday,Audio,19205.97,160,None,352809.22,673,524.23
2025-02-07,Friday,HomeAppliances,84479.43,154,None,352809.22,673,524.23
2025-02-07,Friday,IT,40998.28,48,None,352809.22,673,524.23
2025-02-07,Friday,Mobile,80723.19,124,None,352809.22,673,524.23
2025-02-07,Friday,TVs,107564.2,143,None,352809.22,673,524.23
2025-02-08,Saturday,AirSolutions,17175.72,38,None,331846.58,635,522.59
2025-02-08,Saturday,Audio,19479.92,162,None,331846.58,635,522.59
2025-02-08,Saturday,HomeAppliances,74275.49,135,None,331846.58,635,522.59
2025-02-08,Saturday,IT,49063.12,58,None,331846.58,635,522.59
2025-02-08,Saturday,Mobile,66558.44,102,None,331846.58,635,522.59
2025-02-08,Saturday,TVs,105293.89,140,None,331846.58,635,522.59
2025-02-09,Sunday,AirSolutions,14861.45,33,None,300536.46,590,509.38
2025-02-09,Sunday,Audio,20093.32,167,None,300536.46,590,509.38
2025-02-09,Sunday,HomeAppliances,60258.24,110,None,300536.46,590,509.38
2025-02-09,Sunday,IT,43043.39,51,None,300536.46,590,509.38
2025-02-09,Sunday,Mobile,58881.25,91,None,300536.46,590,509.38
2025-02-09,Sunday,TVs,103398.81,138,None,300536.46,590,509.38
2025-02-10,Monday,AirSolutions,10228.72,23,None,228555.65,425,537.78
2025-02-10,Monday,Audio,11983.37,100,None,228555.65,425,537.78
2025-02-10,Monday,HomeAppliances,48672.42,88,None,228555.65,425,537.78
2025-02-10,Monday,IT,27032.1,32,None,228555.65,425,537.78
2025-02-10,Monday,Mobile,37707.75,58,None,228555.65,425,537.78
2025-02-10,Monday,TVs,92931.29,124,None,228555.65,425,537.78
2025-02-11,Tuesday,AirSolutions,9367.67,21,None,222711.43,414,537.95
2025-02-11,Tuesday,Audio,11751.53,98,None,222711.43,414,537.95
2025-02-11,Tuesday,HomeAppliances,45589.07,83,None,222711.43,414,537.95
2025-02-11,Tuesday,IT,26753.86,31,None,222711.43,414,537.95
2025-02-11,Tuesday,Mobile,43621.04,67,None,222711.43,414,537.95
2025-02-11,Tuesday,TVs,85628.26,114,None,222711.43,414,537.95
2025-02-12,Wednesday,AirSolutions,13269.3,29,None,303795.7,555,547.38
2025-02-12,Wednesday,Audio,14461.64,121,None,303795.7,555,547.38
2025-02-12,Wednesday,HomeAppliances,63948.77,116,None,303795.7,555,547.38
2025-02-12,Wednesday,IT,37756.0,44,None,303795.7,555,547.38
2025-02-12,Wednesday,Mobile,63736.2,98,None,303795.7,555,547.38
2025-02-12,Wednesday,TVs,110623.79,147,None,303795.7,555,547.38
2025-02-13,Thursday,AirSolutions,16937.21,38,None,348885.04999999993,654,533.46
2025-02-13,Thursday,Audio,18546.17,155,None,348885.04999999993,654,533.46
2025-02-13,Thursday,HomeAppliances,76966.54,140,None,348885.04999999993,654,533.46
2025-02-13,Thursday,IT,49510.09,58,None,348885.04999999993,654,533.46
2025-02-13,Thursday,Mobile,65668.17,101,None,348885.04999999993,654,533.46
2025-02-13,Thursday,TVs,121256.87,162,None,348885.04999999993,654,533.46
2025-02-14,Friday,AirSolutions,16065.2,36,None,379641.31,723,525.09
2025-02-14,Friday,Audio,21602.24,180,None,379641.31,723,525.09
2025-02-14,Friday,HomeAppliances,91018.19,165,None,379641.31,723,525.09
2025-02-14,Friday,IT,52674.74,62,None,379641.31,723,525.09
2025-02-14,Friday,Mobile,75941.64,117,None,379641.31,723,525.09
2025-02-14,Friday,TVs,122339.3,163,None,379641.31,723,525.09
2025-02-15,Saturday,AirSolutions,18449.31,41,None,375560.55,685,548.26
2025-02-15,Saturday,Audio,16993.98,142,None,375560.55,685,548.26
2025-02-15,Saturday,HomeAppliances,84821.59,154,None,375560.55,685,548.26
2025-02-15,Saturday,IT,50535.02,59,None,375560.55,685,548.26
2025-02-15,Saturday,Mobile,77027.34,119,None,375560.55,685,548.26
2025-02-15,Saturday,TVs,127733.31,170,None,375560.55,685,548.26
2025-02-16,Sunday,AirSolutions,16117.22,36,None,349975.30000000005,670,522.35
2025-02-16,Sunday,Audio,19847.9,165,None,349975.30000000005,670,522.35
2025-02-16,Sunday,HomeAppliances,85540.23,156,None,349975.30000000005,670,522.35
2025-02-16,Sunday,IT,45671.08,54,None,349975.30000000005,670,522.35
2025-02-16,Sunday,Mobile,77470.77,119,None,349975.30000000005,670,522.35
2025-02-16,Sunday,TVs,105328.1,140,None,349975.30000000005,670,522.35
2025-02-17,Monday,AirSolutions,9364.43,21,None,228464.81999999998,429,532.55
2025-02-17,Monday,Audio,12332.96,103,None,228464.81999999998,429,532.55
2025-02-17,Monday,HomeAppliances,49153.18,89,None,228464.81999999998,429,532.55
2025-02-17,Monday,IT,30753.24,36,None,228464.81999999998,429,532.55
2025-02-17,Monday,Mobile,51103.51,79,None,228464.81999999998,429,532.55
2025-02-17,Monday,TVs,75757.5,101,None,228464.81999999998,429,532.55
2025-02-18,Tuesday,AirSolutions,13986.45,31,None,290118.26,545,532.33
2025-02-18,Tuesday,Audio,14764.06,123,None,290118.26,545,532.33
2025-02-18,Tuesday,HomeAppliances,75476.71,137,None,290118.26,545,532.33
2025-02-18,Tuesday,IT,40079.75,47,None,290118.26,545,532.33
2025-02-18,Tuesday,Mobile,62275.53,96,None,290118.26,545,532.33
2025-02-18,Tuesday,TVs,83535.76,111,None,290118.26,545,532.33
2025-02-19,Wednesday,AirSolutions,15182.37,34,None,300239.22,574,523.06
2025-02-19,Wednesday,Audio,16745.52,140,None,300239.22,574,523.06
2025-02-19,Wednesday,HomeAppliances,69082.51,126,None,300239.22,574,523.06
2025-02-19,Wednesday,IT,36068.09,42,None,300239.22,574,523.06
2025-02-19,Wednesday,Mobile,71549.01,110,None,300239.22,574,523.06
2025-02-19,Wednesday,TVs,91611.72,122,None,300239.22,574,523.06
2025-02-20,Thursday,AirSolutions,13028.72,29,None,294396.79000000004,555,530.44
2025-02-20,Thursday,Audio,15380.2,128,None,294396.79000000004,555,530.44
2025-02-20,Thursday,HomeAppliances,74927.19,136,None,294396.79000000004,555,530.44
2025-02-20,Thursday,IT,41793.14,49,None,294396.79000000004,555,530.44
2025-02-20,Thursday,Mobile,68829.02,106,None,294396.79000000004,555,530.44
2025-02-20,Thursday,TVs,80438.52,107,None,294396.79000000004,555,530.44
2025-02-21,Friday,AirSolutions,21227.81,47,None,395071.52999999997,773,511.09
2025-02-21,Friday,Audio,24632.27,205,None,395071.52999999997,773,511.09
2025-02-21,Friday,HomeAppliances,93921.23,171,None,395071.52999999997,773,511.09
2025-02-21,Friday,IT,51711.87,61,None,395071.52999999997,773,511.09
2025-02-21,Friday,Mobile,88555.28,136,None,395071.52999999997,773,511.09
2025-02-21,Friday,TVs,115023.07,153,None,395071.52999999997,773,511.09
2025-02-22,Saturday,AirSolutions,16740.32,37,None,320714.68,598,536.31
2025-02-22,Saturday,Audio,15876.94,132,None,320714.68,598,536.31
2025-02-22,Saturday,HomeAppliances,73289.79,133,None,320714.68,598,536.31
2025-02-22,Saturday,IT,44176.79,52,None,320714.68,598,536.31
2025-02-22,Saturday,Mobile,80440.6,124,None,320714.68,598,536.31
2025-02-22,Saturday,TVs,90190.24,120,None,320714.68,598,536.31
2025-02-23,Sunday,AirSolutions,13649.98,30,None,303466.26,572,530.54
2025-02-23,Sunday,Audio,15910.7,133,None,303466.26,572,530.54
2025-02-23,Sunday,HomeAppliances,75745.31,138,None,303466.26,572,530.54
2025-02-23,Sunday,IT,41915.91,49,None,303466.26,572,530.54
2025-02-23,Sunday,Mobile,65381.91,101,None,303466.26,572,530.54
2025-02-23,Sunday,TVs,90862.45,121,None,303466.26,572,530.54
2025-02-24,Monday,AirSolutions,14793.64,33,None,318533.57999999996,588,541.72
2025-02-24,Monday,Audio,15409.6,128,None,318533.57999999996,588,541.72
2025-02-24,Monday,HomeAppliances,73950.34,134,None,318533.57999999996,588,541.72
2025-02-24,Monday,IT,46780.47,55,None,318533.57999999996,588,541.72
2025-02-24,Monday,Mobile,71596.59,110,None,318533.57999999996,588,541.72
2025-02-24,Monday,TVs,96002.94,128,None,318533.57999999996,588,541.72
2025-02-25,Tuesday,AirSolutions,10765.09,24,None,234594.12,456,514.46
2025-02-25,Tuesday,Audio,14309.24,119,None,234594.12,456,514.46
2025-02-25,Tuesday,HomeAppliances,58977.76,107,None,234594.12,456,514.46
2025-02-25,Tuesday,IT,35729.73,42,None,234594.12,456,514.46
2025-02-25,Tuesday,Mobile,52749.96,81,None,234594.12,456,514.46
2025-02-25,Tuesday,TVs,62062.34,83,None,234594.12,456,514.46
2025-02-26,Wednesday,AirSolutions,12756.78,28,None,270854.51,525,515.91
2025-02-26,Wednesday,Audio,16710.61,139,None,270854.51,525,515.91
2025-02-26,Wednesday,HomeAppliances,60618.11,110,None,270854.51,525,515.91
2025-02-26,Wednesday,IT,39568.5,47,None,270854.51,525,515.91
2025-02-26,Wednesday,Mobile,59514.15,92,None,270854.51,525,515.91
2025-02-26,Wednesday,TVs,81686.36,109,None,270854.51,525,515.91
2025-02-27,Thursday,AirSolutions,16311.89,36,None,312383.22,601,519.77
2025-02-27,Thursday,Audio,18232.97,152,None,312383.22,601,519.77
2025-02-27,Thursday,HomeAppliances,78589.56,143,None,312383.22,601,519.77
2025-02-27,Thursday,IT,48113.82,57,None,312383.22,601,519.77
2025-02-27,Thursday,Mobile,57207.24,88,None,312383.22,601,519.77
2025-02-27,Thursday,TVs,93927.74,125,None,312383.22,601,519.77
2025-02-28,Friday,AirSolutions,17482.72,39,None,320299.44999999995,615,520.81
2025-02-28,Friday,Audio,17852.39,149,None,320299.44999999995,615,520.81
2025-02-28,Friday,HomeAppliances,86488.14,157,None,320299.44999999995,615,520.81
2025-02-28,Friday,IT,50253.79,59,None,320299.44999999995,615,520.81
2025-02-28,Friday,Mobile,65617.75,101,None,320299.44999999995,615,520.81
2025-02-28,Friday,TVs,82604.66,110,None,320299.44999999995,615,520.81
2025-03-01,Saturday,AirSolutions,23482.7,52,None,355663.39999999997,668,532.43
2025-03-01,Saturday,Audio,18161.95,151,None,355663.39999999997,668,532.43
2025-03-01,Saturday,HomeAppliances,82770.93,150,None,355663.39999999997,668,532.43
2025-03-01,Saturday,IT,50102.35,59,None,355663.39999999997,668,532.43
2025-03-01,Saturday,Mobile,70136.79,108,None,355663.39999999997,668,532.43
2025-03-01,Saturday,TVs,111008.68,148,None,355663.39999999997,668,532.43
2025-03-02,Sunday,AirSolutions,19873.63,44,None,341427.35,641,532.65
2025-03-02,Sunday,Audio,17515.49,146,None,341427.35,641,532.65
2025-03-02,Sunday,HomeAppliances,77616.2,141,None,341427.35,641,532.65
2025-03-02,Sunday,IT,45298.06,53,None,341427.35,641,532.65
2025-03-02,Sunday,Mobile,72583.46,112,None,341427.35,641,532.65
2025-03-02,Sunday,TVs,108540.51,145,None,341427.35,641,532.65
2025-03-03,Monday,AirSolutions,17030.57,38,None,257635.36,491,524.72
2025-03-03,Monday,Audio,13577.61,113,None,257635.36,491,524.72
2025-03-03,Monday,HomeAppliances,65278.37,119,None,257635.36,491,524.72
2025-03-03,Monday,IT,36378.24,43,None,257635.36,491,524.72
2025-03-03,Monday,Mobile,54789.73,84,None,257635.36,491,524.72
2025-03-03,Monday,TVs,70580.84,94,None,257635.36,491,524.72
2025-03-04,Tuesday,AirSolutions,17912.04,40,None,300214.79999999993,565,531.35
2025-03-04,Tuesday,Audio,15276.41,127,None,300214.79999999993,565,531.35
2025-03-04,Tuesday,HomeAppliances,72274.9,131,None,300214.79999999993,565,531.35
2025-03-04,Tuesday,IT,40721.01,48,None,300214.79999999993,565,531.35
2025-03-04,Tuesday,Mobile,67697.44,104,None,300214.79999999993,565,531.35
2025-03-04,Tuesday,TVs,86333.0,115,None,300214.79999999993,565,531.35
2025-03-05,Wednesday,AirSolutions,20682.19,46,None,300007.44,574,522.66
2025-03-05,Wednesday,Audio,15612.38,130,None,300007.44,574,522.66
2025-03-05,Wednesday,HomeAppliances,87989.36,160,None,300007.44,574,522.66
2025-03-05,Wednesday,IT,39887.94,47,None,300007.44,574,522.66
2025-03-05,Wednesday,Mobile,48751.29,75,None,300007.44,574,522.66
2025-03-05,Wednesday,TVs,87084.28,116,None,300007.44,574,522.66
2025-03-06,Thursday,AirSolutions,18221.7,40,None,331766.44,636,521.65
2025-03-06,Thursday,Audio,18335.52,153,None,331766.44,636,521.65
2025-03-06,Thursday,HomeAppliances,85508.67,155,None,331766.44,636,521.65
2025-03-06,Thursday,IT,44555.38,52,None,331766.44,636,521.65
2025-03-06,Thursday,Mobile,73811.19,114,None,331766.44,636,521.65
2025-03-06,Thursday,TVs,91333.98,122,None,331766.44,636,521.65
2025-03-07,Friday,AirSolutions,21769.99,48,None,322732.63999999996,615,524.77
2025-03-07,Friday,Audio,17051.84,142,None,322732.63999999996,615,524.77
2025-03-07,Friday,HomeAppliances,80419.47,146,None,322732.63999999996,615,524.77
2025-03-07,Friday,IT,45454.03,53,None,322732.63999999996,615,524.77
2025-03-07,Friday,Mobile,73636.55,113,None,322732.63999999996,615,524.77
2025-03-07,Friday,TVs,84400.76,113,None,322732.63999999996,615,524.77
2025-03-08,Saturday,AirSolutions,25436.69,57,None,425132.49,794,535.43
2025-03-08,Saturday,Audio,20390.78,170,None,425132.49,794,535.43
2025-03-08,Saturday,HomeAppliances,106821.35,194,None,425132.49,794,535.43
2025-03-08,Saturday,IT,47365.99,56,None,425132.49,794,535.43
2025-03-08,Saturday,Mobile,82503.46,127,None,425132.49,794,535.43
2025-03-08,Saturday,TVs,142614.22,190,None,425132.49,794,535.43
2025-03-09,Sunday,AirSolutions,17327.6,39,None,323034.18,606,533.06
2025-03-09,Sunday,Audio,16418.69,137,None,323034.18,606,533.06
2025-03-09,Sunday,HomeAppliances,78990.58,144,None,323034.18,606,533.06
2025-03-09,Sunday,IT,42812.08,50,None,323034.18,606,533.06
2025-03-09,Sunday,Mobile,63356.05,97,None,323034.18,606,533.06
2025-03-09,Sunday,TVs,104129.18,139,None,323034.18,606,533.06
2025-03-10,Monday,AirSolutions,20264.08,45,None,339590.98000000004,644,527.32
2025-03-10,Monday,Audio,17725.09,148,None,339590.98000000004,644,527.32
2025-03-10,Monday,HomeAppliances,82247.24,150,None,339590.98000000004,644,527.32
2025-03-10,Monday,IT,47428.45,56,None,339590.98000000004,644,527.32
2025-03-10,Monday,Mobile,76625.34,118,None,339590.98000000004,644,527.32
2025-03-10,Monday,TVs,95300.78,127,None,339590.98000000004,644,527.32
2025-03-11,Tuesday,AirSolutions,19618.15,44,None,278391.74,546,509.87
2025-03-11,Tuesday,Audio,16699.45,139,None,278391.74,546,509.87
2025-03-11,Tuesday,HomeAppliances,70191.99,128,None,278391.74,546,509.87
2025-03-11,Tuesday,IT,36259.08,43,None,278391.74,546,509.87
2025-03-11,Tuesday,Mobile,56869.14,87,None,278391.74,546,509.87
2025-03-11,Tuesday,TVs,78753.93,105,None,278391.74,546,509.87
2025-03-12,Wednesday,AirSolutions,21053.66,47,None,294578.76,550,535.6
2025-03-12,Wednesday,Audio,14002.06,117,None,294578.76,550,535.6
2025-03-12,Wednesday,HomeAppliances,69155.01,126,None,294578.76,550,535.6
2025-03-12,Wednesday,IT,44061.49,52,None,294578.76,550,535.6
2025-03-12,Wednesday,Mobile,65086.16,100,None,294578.76,550,535.6
2025-03-12,Wednesday,TVs,81220.38,108,None,294578.76,550,535.6
2025-03-13,Thursday,AirSolutions,19618.23,44,None,300931.54,573,525.19
2025-03-13,Thursday,Audio,15910.66,133,None,300931.54,573,525.19
2025-03-13,Thursday,HomeAppliances,68499.83,125,None,300931.54,573,525.19
2025-03-13,Thursday,IT,37845.16,45,None,300931.54,573,525.19
2025-03-13,Thursday,Mobile,69090.03,106,None,300931.54,573,525.19
2025-03-13,Thursday,TVs,89967.63,120,None,300931.54,573,525.19
2025-03-14,Friday,AirSolutions,18429.35,41,None,316127.51999999996,586,539.47
2025-03-14,Friday,Audio,14591.42,122,None,316127.51999999996,586,539.47
2025-03-14,Friday,HomeAppliances,78558.01,143,None,316127.51999999996,586,539.47
2025-03-14,Friday,IT,43539.34,51,None,316127.51999999996,586,539.47
2025-03-14,Friday,Mobile,69046.44,106,None,316127.51999999996,586,539.47
2025-03-14,Friday,TVs,91962.96,123,None,316127.51999999996,586,539.47
2025-03-15,Saturday,AirSolutions,22448.21,50,None,352587.17999999993,650,542.44
2025-03-15,Saturday,Audio,15821.16,132,None,352587.17999999993,650,542.44
2025-03-15,Saturday,HomeAppliances,85053.45,155,None,352587.17999999993,650,542.44
2025-03-15,Saturday,IT,44275.34,52,None,352587.17999999993,650,542.44
2025-03-15,Saturday,Mobile,72272.78,111,None,352587.17999999993,650,542.44
2025-03-15,Saturday,TVs,112716.24,150,None,352587.17999999993,650,542.44
2025-03-16,Sunday,AirSolutions,20697.24,46,None,322161.64999999997,610,528.13
